247	train	1,0,0,1,0,0
248	train	1,0,0,0,0,0
249	train	0,1,0,0,0,0
250	train	1,0,0,0,0,0
251	train	1,0,0,0,0,0
252	train	0,0,0,0,1,0
253	train	1,0,0,0,0,0
254	train	0,0,0,1,0,0
255	train	1,0,0,0,0,0
256	train	0,0,0,1,0,0
257	train	1,0,1,0,0,0
258	train	0,1,0,0,0,0
259	train	1,0,0,0,1,1
260	train	1,0,0,0,0,0
261	train	0,0,0,1,0,0
262	train	0,0,1,0,0,0
263	train	1,0,0,0,0,0
264	train	1,1,0,1,0,0
265	train	0,0,0,0,0,1
266	train	0,0,0,1,0,0
267	train	1,0,0,0,0,0
268	train	1,0,0,0,0,0
269	train	0,0,1,0,0,0
270	train	0,0,1,0,0,0
271	train	0,0,1,0,0,0
272	train	1,0,0,0,0,0
273	train	1,0,0,1,0,0
274	train	1,0,0,1,0,0
275	train	1,0,1,0,0,0
276	train	0,1,0,0,0,0
277	train	0,0,0,0,1,0
278	train	0,0,0,0,1,1
279	train	1,1,0,0,0,0
280	train	0,0,1,0,0,0
281	train	1,0,0,0,0,0
282	train	0,0,1,0,0,1
283	train	1,1,0,0,0,0
284	train	1,0,0,0,1,0
285	train	0,0,0,1,0,0
286	train	0,0,1,0,0,0
287	train	0,0,1,0,0,0
288	train	1,0,0,0,0,0
289	train	1,0,0,0,0,0
290	train	0,0,0,0,1,0
291	train	1,1,0,0,0,0
292	train	1,0,0,0,0,0
293	train	0,0,0,0,0,1
294	train	1,1,0,0,0,0
295	train	1,0,1,0,0,0
296	train	0,0,0,1,0,0
297	train	1,0,1,0,0,0
298	train	0,0,0,0,0,1
299	train	0,0,1,0,0,0
300	train	1,0,0,0,0,0
301	train	1,0,0,0,0,1
302	train	1,1,0,0,0,0
303	train	1,0,0,0,0,0
304	train	0,0,0,1,0,0
305	train	1,0,0,0,0,0
306	train	1,0,0,0,0,0
307	train	0,0,1,0,0,1
308	train	0,0,1,0,0,0
309	train	1,0,0,0,0,1
310	train	1,0,0,0,1,0
311	train	0,0,1,0,0,0
312	train	0,0,0,1,0,0
313	train	0,0,0,1,0,0
314	train	0,0,1,0,0,0
315	train	0,0,0,1,0,0
316	train	0,0,1,0,0,0
317	train	1,0,0,0,1,0
318	train	0,0,1,0,0,0
319	train	0,0,0,1,0,0
320	train	1,1,0,0,0,0
321	train	1,0,0,0,0,0
322	train	0,0,1,0,0,1
323	train	0,1,0,0,0,0
324	train	1,0,0,1,0,0
325	train	1,1,0,0,0,0
326	train	0,1,1,0,0,0
327	train	1,0,0,0,0,0
328	train	1,0,1,0,0,0
329	train	1,1,0,0,0,0
330	train	1,1,0,0,0,0
331	train	0,1,0,0,0,0
332	train	1,1,0,0,0,0
333	train	0,0,0,1,0,0
334	train	1,0,0,0,1,1
335	train	0,0,0,0,0,1
336	train	0,1,0,0,0,0
337	train	0,0,0,1,0,0
338	train	0,0,0,1,0,0
339	train	1,1,0,0,0,0
340	train	1,0,0,0,0,0
341	train	1,0,0,0,0,0
342	train	0,0,0,0,1,0
343	train	0,0,0,1,0,0
344	train	0,0,0,1,0,0
345	train	0,0,1,0,0,0
346	train	0,0,1,0,1,0
347	train	0,0,0,0,1,1
348	train	0,0,0,0,1,0
349	train	1,0,0,0,1,1
350	train	0,0,1,0,0,0
351	train	1,0,0,0,0,1
352	train	1,0,1,0,0,0
353	train	1,0,1,0,0,0
354	train	0,0,0,1,0,0
355	train	1,0,0,0,1,1
356	train	0,0,1,0,0,0
357	train	0,0,0,1,0,0
358	train	0,0,0,0,1,0
359	train	1,1,0,0,0,0
360	train	1,1,0,0,0,0
361	train	1,1,0,0,0,0
362	train	0,0,0,0,1,0
363	train	0,1,0,0,0,0
364	train	0,0,0,1,0,0
365	train	1,0,0,0,0,1
366	train	0,1,0,0,0,0
367	train	0,0,1,0,0,0
368	train	1,0,0,1,1,0
369	train	1,1,0,0,0,0
370	train	0,0,0,1,0,0
371	train	0,0,0,1,0,0
372	train	0,0,0,0,0,1
373	train	1,0,0,0,0,0
374	train	0,0,0,1,0,0
375	train	1,0,0,0,0,0
376	train	0,0,0,0,0,1
377	train	0,0,1,0,0,0
378	train	0,1,0,0,0,0
379	train	1,1,0,0,0,0
380	train	0,0,0,1,0,0
381	train	0,0,0,1,0,0
382	train	1,0,0,0,0,1
383	train	0,0,0,0,0,1
384	train	1,0,0,0,0,1
385	train	1,1,0,0,0,0
386	train	0,0,0,0,1,0
387	train	0,0,1,0,0,0
388	train	1,1,0,0,0,0
389	train	0,0,0,1,0,0
390	train	0,1,1,0,0,0
391	train	1,0,0,0,0,0
392	train	1,0,0,0,0,1
393	train	0,0,0,0,0,1
394	train	0,0,0,0,1,0
395	train	1,0,0,0,0,1
396	train	0,1,0,1,0,0
397	train	0,1,0,0,0,0
398	train	1,0,0,1,0,1
399	train	1,0,0,1,0,0
400	train	1,0,0,0,0,0
401	train	1,1,0,0,0,0
402	train	1,0,0,0,0,0
403	train	0,0,0,1,0,0
404	train	0,1,0,0,0,0
405	train	0,0,1,0,0,0
406	train	1,1,0,0,0,0
407	train	0,0,1,0,0,0
408	train	1,0,0,0,0,0
409	train	0,0,0,0,1,0
410	train	1,0,0,0,0,0
411	train	1,0,1,0,0,0
412	train	1,0,0,0,0,1
413	train	0,0,0,1,0,0
414	train	0,0,0,1,0,0
415	train	1,0,0,0,0,0
416	train	1,0,0,0,0,0
417	train	0,0,1,0,0,0
418	train	0,0,0,1,0,0
419	train	0,0,0,1,0,0
420	train	1,0,0,0,0,0
421	train	0,1,0,0,0,0
422	train	0,0,1,0,0,0
423	train	1,0,0,1,0,0
424	train	1,0,0,0,0,0
425	train	0,0,1,0,0,0
426	train	0,1,0,0,0,0
427	train	1,1,0,0,0,0
428	train	0,0,0,1,0,0
429	train	1,0,0,0,1,0
430	train	0,0,0,0,0,1
431	train	0,1,0,0,0,0
432	train	1,0,0,1,0,0
433	train	1,0,0,0,0,0
434	train	0,1,0,0,0,1
435	train	0,0,1,0,0,0
436	train	1,0,0,0,1,0
437	train	1,0,0,1,1,0
438	train	0,0,0,0,1,0
439	train	0,1,0,0,0,0
440	train	0,0,0,1,0,0
441	train	1,0,0,0,0,1
442	train	0,0,1,0,0,0
443	train	0,0,0,0,1,0
444	train	0,0,1,0,0,0
445	train	0,0,0,1,0,0
446	train	0,0,0,0,1,0
447	train	0,0,0,1,0,0
448	train	0,1,0,0,0,0
449	train	1,0,0,0,0,0
450	train	0,1,0,0,0,1
451	train	1,0,0,0,0,1
452	train	0,0,1,0,0,0
453	train	0,0,0,0,0,1
454	train	1,0,0,0,0,0
455	train	1,0,1,0,0,0
456	train	1,0,0,0,0,0
457	train	1,0,1,0,0,1
458	train	1,0,0,0,1,1
459	train	0,0,0,0,1,0
460	train	0,1,0,0,0,0
461	train	1,0,0,0,0,0
462	train	1,0,1,0,0,0
463	train	1,1,0,0,0,0
464	train	0,1,0,1,0,0
465	train	1,0,0,0,0,0
466	train	1,1,0,0,0,0
467	train	0,0,0,1,0,0
468	train	0,0,0,0,1,0
469	train	1,0,0,0,0,0
470	train	0,0,0,1,0,0
471	train	1,1,0,0,0,0
472	train	0,0,0,0,0,1
473	train	0,0,0,0,0,1
474	train	0,0,0,1,0,0
475	train	0,0,1,0,0,0
476	train	0,1,0,0,0,0
477	train	0,0,0,0,0,1
478	train	1,0,0,0,0,0
479	train	0,1,0,0,0,0
480	train	0,0,0,0,0,1
481	train	0,0,1,0,0,0
482	train	1,0,0,1,0,0
483	train	1,0,0,0,0,0
484	train	0,0,0,1,0,0
485	train	1,0,1,0,0,0
486	train	1,0,0,1,0,0
487	train	0,0,0,1,0,0
488	train	0,1,0,0,0,0
489	train	0,0,1,0,0,0
490	train	0,0,1,0,0,0
491	train	1,1,0,0,0,0
492	train	0,0,0,1,0,0
493	train	0,0,0,1,0,0
494	train	0,0,0,0,0,1
495	train	1,0,0,0,1,0
496	train	0,0,0,1,0,0
497	train	1,0,0,0,1,0
498	train	0,0,1,0,0,0
499	train	1,0,0,0,1,0
500	train	0,1,1,0,0,0
501	train	0,0,0,1,0,0
502	train	0,0,0,0,1,0
503	train	1,0,0,0,1,0
504	train	1,0,0,0,0,0
505	train	0,0,1,0,0,0
506	train	1,0,0,0,0,0
507	train	0,0,1,0,0,0
508	train	1,0,0,0,1,0
509	train	1,0,0,0,1,1
510	train	1,1,0,1,0,0
511	train	0,0,1,0,0,0
512	train	0,0,1,0,0,0
513	train	0,0,0,1,0,1
514	train	1,0,0,1,0,0
515	train	1,0,0,0,0,0
516	train	1,0,0,0,1,0
517	train	0,0,0,1,0,0
518	train	0,0,1,0,0,0
519	train	0,0,1,0,0,0
520	train	1,0,0,1,1,0
521	train	1,1,0,0,0,0
522	train	1,0,0,0,0,0
523	train	0,0,0,1,0,0
524	train	1,1,0,0,0,0
525	train	1,0,0,1,0,0
526	train	0,0,0,1,0,0
527	train	0,0,0,1,0,0
528	train	1,0,0,0,0,0
529	train	0,0,1,0,0,0
530	train	1,0,0,1,0,1
531	train	1,0,0,0,0,1
532	train	1,0,0,0,0,0
533	train	0,0,1,0,0,0
534	train	0,0,0,0,1,0
535	train	1,1,0,0,0,0
536	train	1,0,1,0,0,0
537	train	1,0,0,1,0,1
538	train	0,0,0,0,0,1
539	train	0,0,1,0,0,0
540	train	0,1,1,0,0,0
541	train	0,0,0,0,0,1
542	train	0,1,0,0,0,0
543	train	1,1,0,0,0,0
544	train	0,0,0,0,1,0
545	train	0,0,0,1,0,0
546	train	1,0,0,1,0,0
547	train	1,1,0,0,0,0
548	train	1,0,1,0,0,1
549	train	1,0,1,0,0,0
550	train	0,0,0,1,0,0
551	train	1,0,0,0,0,0
552	train	0,1,0,0,0,0
553	train	1,0,0,0,0,0
554	train	1,0,0,0,1,0
555	train	1,0,0,0,0,1
556	train	0,0,0,0,0,1
557	train	0,0,0,1,0,0
558	train	1,1,0,0,0,0
559	train	1,0,0,0,0,0
560	train	0,0,0,1,0,0
561	train	0,0,0,1,0,0
562	train	0,1,0,0,0,0
563	train	1,1,0,0,0,0
564	train	1,0,0,0,0,0
565	train	1,0,0,0,1,0
566	train	0,0,0,1,0,0
567	train	0,0,1,0,0,0
568	train	0,0,0,0,0,1
569	train	0,0,0,0,1,0
570	train	1,0,0,0,0,0
571	train	1,0,0,0,0,0
572	train	0,1,0,0,0,0
573	train	0,0,1,0,0,0
574	train	0,0,0,1,0,0
575	train	0,0,0,0,1,0
576	train	0,0,0,0,1,0
577	train	0,0,1,0,0,0
578	train	0,0,1,0,0,0
579	train	0,0,0,1,0,0
580	train	1,0,0,0,0,0
581	train	1,0,0,0,0,0
582	train	1,0,0,0,0,0
583	train	0,1,0,0,0,0
584	train	0,0,0,1,0,0
585	train	1,0,0,0,0,0
586	train	1,0,0,0,0,0
587	train	1,1,0,0,0,0
588	train	0,0,0,0,1,0
589	train	0,1,0,0,0,0
590	train	1,0,0,0,0,0
591	train	0,0,1,0,0,0
592	train	1,0,0,0,0,0
593	train	0,1,0,0,0,1
594	train	0,0,1,0,0,0
595	train	0,0,0,1,0,0
596	train	0,1,0,0,0,0
597	train	1,0,0,0,1,0
598	train	1,0,0,0,1,0
599	train	1,1,0,0,0,0
600	train	0,1,0,0,0,0
601	train	1,0,0,0,0,0
602	train	0,0,0,0,1,0
603	train	1,1,0,0,0,0
604	train	1,0,0,0,0,0
605	train	1,0,1,0,0,0
606	train	0,0,0,0,0,1
607	train	1,0,0,0,1,1
608	train	0,0,0,1,0,0
609	train	1,0,0,0,0,0
610	train	0,0,0,0,1,0
611	train	1,0,1,0,0,0
612	train	0,1,0,0,0,0
613	train	0,0,1,0,0,0
614	train	0,0,1,0,0,0
615	train	1,1,0,0,0,0
616	train	1,1,0,0,0,0
617	train	0,0,1,0,0,0
618	train	0,1,0,0,0,0
619	train	1,0,0,0,1,0
620	train	0,0,0,1,0,0
621	train	0,0,0,1,0,0
622	train	1,0,0,0,0,0
623	train	1,0,0,0,0,1
624	train	0,0,0,0,0,1
625	train	0,0,1,0,0,0
626	train	1,1,0,0,0,0
627	train	0,1,0,0,1,0
628	train	0,1,0,0,0,0
629	train	0,0,0,1,0,0
630	train	1,0,0,1,1,0
631	train	0,0,0,1,0,0
632	train	1,0,0,0,0,0
633	train	0,0,0,1,0,0
634	train	0,0,0,1,0,0
635	train	0,0,1,0,0,0
636	train	1,0,0,0,0,0
637	train	1,1,0,0,0,0
638	train	1,0,0,0,0,0
639	train	0,1,0,0,0,0
640	train	1,0,0,1,0,0
641	train	1,1,0,0,0,0
642	train	1,0,0,0,0,0
643	train	0,1,0,1,0,0
644	train	0,0,0,1,0,1
645	train	1,1,0,0,0,0
646	train	0,1,0,0,0,0
647	train	0,1,0,0,0,0
648	train	0,0,0,0,1,0
649	train	1,0,0,0,1,0
650	train	0,0,0,1,0,0
651	train	0,0,0,0,0,1
652	train	0,0,0,1,0,0
653	train	0,0,1,0,0,0
654	train	1,0,0,0,0,0
655	train	0,0,1,0,0,0
656	train	1,0,0,0,0,0
657	train	1,0,0,1,0,0
658	train	0,0,0,0,1,0
659	train	1,1,0,0,0,0
660	train	0,1,0,0,0,0
661	train	1,0,0,0,0,0
662	train	0,0,0,1,0,0
663	train	1,0,0,0,0,0
664	train	1,0,0,0,1,0
665	train	0,0,1,0,0,0
666	train	1,0,0,1,0,0
667	train	0,0,1,0,0,0
668	train	0,0,0,1,0,0
669	train	0,1,0,0,0,0
670	train	0,0,0,0,0,1
671	train	1,1,0,0,0,0
672	train	0,1,0,1,0,0
673	train	1,0,0,0,0,1
674	train	0,1,0,0,0,1
675	train	1,0,0,0,0,1
676	train	0,0,0,0,0,1
677	train	1,0,0,0,0,0
678	train	1,0,0,0,0,0
679	train	1,0,1,0,0,0
680	train	0,0,1,0,0,0
681	train	1,0,1,0,1,1
682	train	1,0,0,0,1,0
683	train	0,1,0,0,0,0
684	train	1,0,0,1,0,0
685	train	1,0,0,0,0,0
686	train	1,0,0,0,0,1
687	train	0,1,0,0,0,0
688	train	0,0,0,1,0,0
689	train	1,0,0,0,0,0
690	train	0,1,0,0,0,0
691	train	1,0,0,0,1,0
692	train	0,1,0,0,0,0
693	train	0,0,1,1,0,0
694	train	1,0,0,0,0,1
695	train	1,0,0,0,0,0
696	train	0,0,1,0,0,0
697	train	0,0,1,0,0,0
698	train	1,0,0,0,0,0
699	train	1,1,0,0,0,0
700	train	0,0,0,1,0,0
701	train	1,0,0,0,0,1
702	train	1,1,0,0,0,0
703	train	0,1,0,0,0,1
704	train	0,0,0,0,0,1
705	train	1,0,0,0,0,0
706	train	1,0,1,0,0,0
707	train	0,0,0,1,0,0
708	train	0,1,0,0,0,1
709	train	0,0,1,0,0,0
710	train	0,0,0,1,0,0
711	train	0,0,0,1,0,0
712	train	0,0,0,0,1,0
713	train	0,1,0,0,0,0
714	train	0,1,0,1,0,0
715	train	1,0,0,0,0,0
716	train	0,1,0,0,0,0
717	train	0,0,0,0,1,0
718	train	1,0,0,0,0,0
719	train	1,0,0,0,0,0
720	train	1,0,0,0,0,0
721	train	1,0,0,0,0,0
722	train	1,1,0,0,0,0
723	train	1,0,1,0,0,0
724	train	0,1,0,0,0,0
725	train	0,1,0,0,0,0
726	train	1,1,0,0,0,0
727	train	1,0,0,0,1,0
728	train	0,0,0,1,0,0
729	train	1,0,0,0,0,0
730	train	1,0,0,0,0,0
731	train	1,0,0,0,0,1
732	train	1,0,0,1,0,0
733	train	1,1,0,0,0,0
734	train	1,0,0,0,1,0
735	train	1,0,0,0,0,0
736	train	1,0,0,0,0,0
737	train	1,0,0,0,1,0
738	train	1,0,0,0,0,0
739	train	0,0,1,0,0,0
740	train	1,0,0,0,0,0
741	train	1,0,1,0,0,0
742	train	0,0,0,1,0,0
743	train	0,0,0,0,0,1
744	train	0,0,0,0,0,1
745	train	1,0,0,0,0,0
746	train	0,1,0,0,0,0
747	train	0,0,1,0,0,0
748	train	0,0,1,0,0,0
749	train	1,1,0,0,0,0
750	train	0,0,0,0,1,0
751	train	0,0,0,1,0,0
752	train	1,0,0,0,0,0
753	train	1,0,0,0,0,0
754	train	0,1,0,0,0,0
755	train	1,0,0,1,1,0
756	train	0,1,0,0,0,0
757	train	1,0,0,0,0,0
758	train	1,0,0,0,1,1
759	train	1,0,0,1,0,1
760	train	1,0,0,1,0,0
761	train	0,0,1,0,0,0
762	train	0,0,0,0,1,0
763	train	1,0,0,0,0,0
764	train	1,1,0,0,0,0
765	train	0,1,0,0,0,0
766	train	0,1,0,0,0,0
767	train	1,0,0,0,0,0
768	train	1,0,0,0,0,0
769	train	1,0,0,0,0,0
770	train	0,0,0,0,1,0
771	train	0,0,0,1,0,0
772	train	0,0,0,1,0,0
773	train	0,0,1,0,0,0
774	train	1,1,0,0,0,0
775	train	1,0,0,1,0,1
776	train	0,1,0,1,0,0
777	train	1,1,0,0,0,0
778	train	1,0,0,1,0,0
779	train	0,1,0,0,0,0
780	train	1,0,0,0,0,0
781	train	0,1,0,0,0,0
782	train	0,0,0,0,0,1
783	train	0,0,0,1,0,0
784	train	1,1,0,0,0,0
785	train	0,0,0,1,0,0
786	train	0,0,1,0,0,0
787	train	1,0,0,0,0,0
788	train	1,0,0,0,0,0
789	train	1,0,1,0,0,0
790	train	1,0,0,1,0,0
791	train	0,0,0,1,0,0
792	train	0,0,0,1,0,0
793	train	1,0,0,0,0,0
794	train	0,0,0,0,1,1
795	train	0,0,1,0,0,0
796	train	0,0,1,0,0,0
797	train	1,0,0,0,0,0
798	train	0,1,0,0,0,0
799	train	0,0,0,1,0,0
800	train	0,0,0,1,0,0
801	train	1,0,0,1,0,1
802	train	1,0,0,1,0,0
803	train	1,0,0,0,1,0
804	train	0,0,0,1,0,0
805	train	0,0,0,0,1,0
806	train	0,0,0,0,1,0
807	train	0,0,1,0,0,0
808	train	0,1,0,0,0,0
809	train	0,1,0,0,0,0
810	train	0,1,0,0,0,0
811	train	1,0,0,0,1,0
812	train	0,0,1,0,0,0
813	train	1,1,0,0,0,0
814	train	0,1,0,0,0,0
815	train	1,0,0,0,1,0
816	train	0,0,0,1,0,0
817	train	1,0,0,0,0,1
818	train	1,0,0,1,0,1
819	train	1,0,0,0,1,1
820	train	0,0,1,0,0,0
821	train	0,0,1,0,0,0
822	train	1,0,0,0,1,0
823	train	0,1,0,0,0,0
824	train	1,0,0,0,1,0
825	train	0,0,1,0,0,0
826	train	1,1,0,0,0,0
827	train	1,0,0,1,0,0
828	train	0,0,0,1,0,0
829	train	1,0,0,0,0,1
830	train	0,0,0,1,0,0
831	train	1,1,0,0,0,0
832	train	0,1,0,1,0,0
833	train	0,0,0,0,0,1
834	train	0,0,0,1,0,0
835	train	0,0,0,1,0,0
836	train	1,0,0,0,0,0
837	train	1,0,0,1,0,0
838	train	1,0,0,0,0,0
839	train	1,0,0,0,0,0
840	train	0,1,0,0,0,0
841	train	1,0,0,0,0,0
842	train	1,1,0,0,0,0
843	train	1,0,0,0,0,1
844	train	0,0,0,0,0,1
845	train	1,0,1,0,0,0
846	train	1,0,0,0,0,0
847	train	1,1,0,0,0,0
848	train	0,0,0,0,1,0
849	train	1,0,0,0,1,1
850	train	0,1,0,0,0,0
851	train	0,0,0,1,0,0
852	train	1,0,0,0,0,0
853	train	1,1,0,0,0,0
854	train	0,0,1,0,0,0
855	train	0,0,0,1,0,0
856	train	0,0,1,0,0,0
857	train	0,1,0,0,0,0
858	train	1,1,0,0,0,1
859	train	1,0,0,0,1,0
860	train	0,0,0,1,0,0
861	train	1,0,0,1,0,0
862	train	1,0,0,0,1,0
863	train	1,0,0,0,0,0
864	train	1,0,0,0,0,0
865	train	0,0,0,1,0,0
866	train	0,0,1,0,0,0
867	train	0,0,1,0,0,0
868	train	0,0,1,0,0,0
869	train	1,0,0,0,0,0
870	train	1,0,0,0,0,0
871	train	1,0,0,1,0,0
872	train	0,0,0,1,0,0
873	train	1,1,0,0,0,0
874	train	0,0,1,0,0,0
